0.0227709612796952,0.0267389117009354,0.0263805792541878,0.0250087597009372,0.0254281995282914,0.0291512951345778,0.0343266917885714,0.0385452404661278,0.0413570897947697,0.0413406335767798,0.0383506653701994,0.0336549487031938,0.0305008363512307,0.0316913040601768,0.0360683839912188,0.04259842151693899,0.0506498874392429,0.0598346352305415,0.0676494130462721,0.0692794828329311,0.0682798482866228,0.066636818080291,0.0637998881951825,0.0603728236116645,0.0579943828522251,0.0551063707798734,0.0494389957609032,0.0432938623524276,0.0414343152453563,0.0462476395679238,0.0574037030932709,0.07538631256574299,0.0961313359787504,0.111252290127339,0.119681381445083,0.12347208002345,0.12146457250582902,0.116390602351453,0.10906335160739,0.101634198316126,0.0911788283240618,0.0779674471037537,0.0657572748921105,0.0555912408340281,0.0477283072541941,0.044823821681921,0.0449594534332848,0.0474213286497498,0.0477859937602577,0.046615977589475,0.0430561764736831,0.0366063478805566,0.0287649453397941,0.0227875359901747,0.0198958598275272,0.0208883435825943,0.0206444320624045,0.0200628085826753,0.018580195402027,0.0158632565170923,0.0130578603693689,0.0123701952646782,0.0141285781264092,0.0169007801592672,0.0170627726602755,0.0155699051084221,0.0140033099547987,0.0128959197299777,0.0127029806406882,0.0136638553242617,0.0134831304967733,0.0107581441365041,0.007536065225589229,0.00339123731117332,0.0011016787426183698,0.000704062015810521,0.00437330895261615,0.0128005514500765,0.0235302194369481,0.0308341917558763,0.0363062380281478,0.0367454842933569,0.0320234151424362,0.0235256786881963,0.0179403488309897,0.0185073311141929,0.0251860657087017,0.0300542561331571,0.0344753121969561,0.0371343510111921,0.034282308660647,0.0277707626401679,0.0219570115329524,0.0160373346226071,0.0114761298251518,0.00695447138963955,0.0074193707653867095,0.0133789198142925,0.0195628353813417,0.027924629639087,0.0348008516204131,0.0350632135959614,0.0304438955176561,0.0213394125975156,0.0122448021965449,0.00417856769297078,-0.00031949627884104303,0.00256936740032389,0.006692314056218521,0.0115039349363659,0.0129259328236236,0.009885235067492979,0.0058267188168147,0.00276844262527952,0.00217192755427862,0.004710091244021,0.0070999572857587,0.009081379787264391,0.00663848691849783,0.00515122344894145,0.00684391267455247,0.01236687042237,0.0178062805056006,0.0234774771794773,0.026324398517069,0.0247668172556946,0.0210966629964564,0.0200602176593648,0.0214382748597862,0.0256019866168679,0.0302920570121225,0.0352879581879034,0.0353755237284999,0.0312008736037151,0.0267266943517247,0.0249262647997095,0.0252542935871619,0.028292026049506,0.0341948220031541,0.041620314685656,0.043983807290768,0.042286489979564,0.0375954405686623,0.0339874955064394,0.0299781466897797,0.0256052215350188,0.0217542628838638,0.019005215306463003,0.0163753979271607,0.0134698753175629,0.00991020167986416,0.0117585063351804,0.0164951891818418,0.0218416686844745,0.0268492637781503,0.0326568458803013,0.0395756684008829,0.0455860985468793,0.050061126136362,0.0540579108298506,0.0560422934444872,0.0581734807248368,0.0610856474782578,0.0652064625900168,0.0707645213627579,0.0785348278562023,0.0834356118214301,0.0822395309392694,0.0760600568562462,0.0710706210206721,0.0688383181089324,0.0671074764925651,0.0670095845447019,0.0683601548801652,0.0671792347410371,0.0639275570573773,0.0588908715558245,0.055558110276551,0.0564767877193099,0.0562441475938646,0.0556847830511658,0.0544798905941442,0.0543914852477215,0.0570523153766416,0.0614383019018611,0.0680948883875663,0.0772635471266509,0.0810727403370088,0.0771909176372089,0.0678338948987984,0.0564723286309133,0.0462219462160611,0.0399635990788148,0.0389166356106207,0.0404467584743052,0.0391789891853109,0.0327442060658501,0.0273653928270926,0.0230805649026633,0.020541598223531,0.0206696382972959,0.0217975350368146,0.0202115460176613,0.0132375400192561,0.00282696293111206,-0.00394064483857649,-0.00720622001010528,-0.007697883840717991,-0.0033616718421110602,0.0053741540736409795,0.0144846445190888,0.0223703851084835,0.029606523060925,0.0363930283664671,0.0412650621350679,0.0394089759627115,0.0344145999312313,0.0290562749855616,0.0216468472225307,0.0152656943309955,0.0122652997443238,0.0153347112483957,0.0255583777410147,0.0379746192897604,0.0532961820023391,0.0693938622918681,0.078143336263649,0.0762633871862366,0.06622261850078599,0.0535420816337046,0.0442371514076499,0.0394706369275768,0.039560341946143,0.0412039466743649,0.0389675770826303,0.0319019905518104,0.0255542174601224,0.020613912978993,0.0219686413637267,0.0297298373738179,0.042383975319449985,0.0536535950222609,0.0602302199926276,0.0633657198404026,0.0661372817784195,0.0633326179771628,0.0602961617790835,0.0608239076721628,0.0666870029079996,0.0728450598782996,0.0782399971919488,0.0831039313735384,0.0868911455471401,0.0853753199500422,0.0824344244095528,0.0815795816229893,0.0810498041303703,0.0802903611126281,0.0792925399366271,0.0769857980921898,0.0736035887825873,0.0687040087623495,0.0649224003516345,0.0630281148455756,0.0575320005468565,0.0508682012787045,0.0424526676326585,0.0347052031934127,0.0321358308705698,0.0364308555030354,0.0473250027717931,0.0628017189505898,0.071843705143089,0.0735193806662652,0.0687861172227142,0.0631570682112937,0.0614348643792553,0.0634618893709681,0.0675282054500702,0.0748657283574359,0.076132523785721,0.0740015867656081,0.0716636524669312,0.0722635572365968,0.0766130612005524,0.0830328534762252,0.0884800162615602,0.0949363531332106,0.0975472410003159,0.0970123073292527,0.0904911340520985,0.0823961479827991,0.0748765127050617,0.0692949242181776,0.0638667936653804,0.0640316600580738,0.0685998401719709,0.0753384342317152,0.0780360791799234,0.0793516539197338,0.078315802862481,0.0755255920521312,0.0675826704272817,0.0593229207189319,0.0529848282215138,0.0524943422456064,0.052094365523538,0.0519537619804033,0.0531039953715845,0.0578476777646004,0.0604682538738985,0.0614023364764558,0.0611362613544287,0.0617323806524584,0.054935449153284,0.0432485330223453,0.0320777218435025,0.0279670849632796,0.0300750479302403,0.0371614940033274,0.0453908136236391,0.0541457250413839,0.0575597535225821,0.0570358281048349,0.0546592277004361,0.0537060404116596,0.0541535084423143,0.0532357257899979,0.0485594378574855,0.0446113334607024,0.0424765433714298,0.0437452549178467,0.0487406237436953,0.0569048963850056,0.065938881427392,0.0715030134455514,0.0707403670872349,0.067559738989047,0.0639449293009994,0.0616421125941945,0.0620539663936572,0.0657649146113352,0.0720086108891439,0.0774403092112325,0.0789028555265643,0.0776760993513154,0.0740127836402653,0.0694289134524972,0.0656697860085954,0.0632025596358804,0.0626476804135843,0.0616290845886993,0.0582685771650985,0.0531392347654178,0.0489176878842054,0.0469476312724164,0.0496427236537782,0.0559154175885882,0.0636319494630706,0.0685856443612951,0.0681843614507882,0.0637285530757434,0.0577995032811032,0.051191323975227014,0.0480328364695632,0.0475906756650221,0.0470138615092558,0.0432142289898298,0.0351524538325202,0.0262398721214235,0.0175853113400572,0.0106473309467755,0.00876063800722502,0.0138187843579315,0.0232130277970324,0.0343618571000694,0.0452464928482784,0.0534705559396432,0.0564912043363338,0.0528959043536783,0.0443399052690341,0.0360546138157387,0.0272279124941218,0.0200764742432934,0.0160382704948052,0.0147648523613098,0.0187076823274103,0.0264820568703413,0.0365762529131062,0.0495035714626693,0.0616369079148711,0.0710926412423983,0.0758588750644313,0.07746772753554201,0.0806300164566548,0.0861012911099959,0.0955479904024856,0.10673984896282597,0.12351855512793597,0.143089551298839,0.160607394591393,0.17658767601825698,0.192244059243647,0.20603189208044895,0.21565235625199,0.213783650407904,0.205805929084913,0.189740686665221,0.166027515687351,0.14238729844262302,0.125936539168922,0.117713790824732,0.114702397268021,0.11178694142792098,0.106485510615752,0.095559492422447,0.0792881033789198,0.0620986000726834,0.0514904630477599,0.0477420005187731,0.0497751290530283,0.0546408621902351,0.0609518448449501,0.0662519228540575,0.0696788733195357,0.0725730424405449,0.0802350873650488,0.0929194361309816,0.109711828344417,0.126452918487683,0.14336687475228,0.15805443647509398,0.16908366309248998,0.17511895573807398,0.176677273410149,0.17725924933964002,0.176675068444998,0.17261286406535,0.167311965302086,0.164055691115295,0.160381219600138,0.15302051236644798,0.140216879257146,0.12641385033696198,0.11150962519751402,0.0960130053446696,0.0846328091428841,0.0810798288913993,0.0825289403711103,0.08715346561817099,0.0927914220117393,0.0979239000297158,0.101371099590875,0.102580130272461,0.102623524792447,0.102947248245988,0.10404539188268598,0.107820291977609,0.114601550028655,0.119634876047016,0.12439802482163,0.128525235510768,0.132367863970271,0.135670898539223,0.140925108511116,0.14662976707612102,0.150548724650062,0.147423415990841,0.142802774250241,0.14008145050092,0.14057750741327998,0.140775810865345,0.143466705388763,0.14302260823406,0.137178207477311,0.125460829317042,0.115174131793577,0.109859760672671,0.1094929614355,0.110638205124062,0.113733402249057,0.116341319696349,0.117695498861504,0.117630724046761,0.116930894978822,0.115134465050696,0.11392746435935902,0.112205448789345,0.109203712658259,0.109221985092154,0.111982103217733,0.114259367878345,0.114104304000832,0.110954950400613,0.108520444201619,0.104022584994939,0.0978610204711698,0.0969046792705062,0.0992313495509421,0.0984232257384991,0.0952817004978163,0.0924621404197876,0.091617966606779,0.0891987337077143,0.0887100890557842,0.0943559751277026,0.10206569033834402,0.105491835514537,0.107801781134791,0.11269810434127,0.119379996537157,0.128595880026843,0.14028821815091,0.152333908219103,0.160399836120612,0.161569537240258,0.159520414068125,0.158995523651538,0.16181353340521498,0.170294449970984,0.181851416326871,0.192088249454812,0.20039773852373605,0.209892886654393,0.22266904408868105,0.239690691957944,0.2595493277084,0.27752552128066404,0.289259043153944,0.286295390555482,0.272647987632316,0.253385090092464,0.229713876537672,0.201970165974674,0.176739471090665,0.154516065492602,0.133790178728943,0.110447645621124,0.090121390479607,0.073209129086588,0.0582380938722314,0.0440228426565006,0.0354017210295996,0.0317565592278223,0.0299127400014481,0.0262197702831646,0.0211529038699338,0.0162568032867123,0.0138715247034451,0.014583149231621004,0.0162512826324167,0.0193864162537067,0.024648222463109,0.0253452113266306,0.0196241789023883,0.0128732507131117,0.0091476726671568,0.007737945312923159,0.00667825910200599,0.008401273731359021,0.0150625746854789,0.0175814634149989,0.0145285194213587,0.00906302388983367,0.00274223007511082,-0.00551206466524919,-0.0115264404956016,-0.0113230846640547,-0.00369615765571863,0.00551277595495353,0.0132845395032938,0.0166160828106607,0.014901475389574,0.00854287013450675,0.0024106795969829602,0.000679669281770258,0.00456304784626075,0.0116595981963545,0.0183538755855353,0.0205343223755528,0.0204450149200825,0.0197104640448706,0.0179349009204513,0.0189410789472341,0.0223343726297002,0.0268387201972994,0.030316341833240005,0.03012575936926,0.0301067519223671,0.0297012665247712,0.0273769107823541,0.0274175611316399,0.0286616616185372,0.0312333971174809,0.0320016513273844,0.0297230319812062,0.0280129970417897,0.0272161710602895,0.029427987612873,0.0355349726889302,0.0439162464471674,0.0530076734303148,0.0577656372673743,0.0580379267231058,0.0568064438403099,0.0567498997085327,0.0587689664059014,0.058692058260544015,0.0593958214223623,0.0598649097218085,0.05594779815050701,0.0478950253894342,0.0399393078957871,0.0358359402426949,0.033220303317962004,0.029298953848369,0.0306148756372107,0.0343207835271132,0.0352645131193272,0.0319671862289907,0.0299276781456237,0.0318921938549915,0.0347446064144784,0.0384989915612939,0.0463804460128405,0.0563432164299663,0.0628980680974334,0.063343284338981,0.0623701441681448,0.061434418559324015,0.0578282543469411,0.0571403940086368,0.0601709425564358,0.0673114371910891,0.0750880760015643,0.0819719110993763,0.0888311131853989,0.0955816486235961,0.0993707172312983,0.104428889303394,0.106354003072855,0.10411063117459696,0.0988807744866151,0.092682210242516,0.0908472683741493,0.0940466008550419,0.099057559768679,0.104986769108535,0.10938576533786,0.109827207609067,0.10878474503368,0.108035212556496,0.112924728145766,0.117447514125207,0.117877844615017,0.114323620546465,0.10908487668316802,0.103379535575724,0.100249212442958,0.0996989438559207,0.103653736886439,0.109337058982903,0.114283827519509,0.116701426331464,0.116260509137675,0.116374139281537,0.115566531079358,0.113078947232813,0.112813362219497,0.11670138497222,0.120331277873,0.121088649004773,0.119003479514885,0.118929124496037,0.117603098869869,0.115293495022415,0.11723453595738198,0.122536051985155,0.127398253726133,0.133167848032084,0.14075493715974602,0.150199199560763,0.15718894998122698,0.159351631196677,0.159186502880802,0.156045429616404,0.14829741531603302,0.141089157764534,0.13706641022178198,0.13847661106978,0.145346939297664,0.156237664305429,0.17074654492835398,0.189069343163925,0.203294952084529,0.212850311042462,0.217823437201014,0.221422447847114,0.22267060764344604,0.222607118945965,0.223037368343715,0.226446533828086,0.226228915448842,0.222415212251196,0.215319930237659,0.20830745330477304,0.200109956786612,0.195014090118186,0.197584214666772,0.205210605258149,0.21385552932478305,0.219459765793406,0.21878731528129294,0.21399057104371694,0.20232657415568805,0.191165082923909,0.18675212862386106,0.184780373474182,0.186585126225012,0.190005200866318,0.19294952672503,0.194372328343119,0.19052156169919,0.18783331947639,0.184169701698674,0.178095944967888,0.16890300038676,0.159783961767509,0.15137017025068306,0.144433064402694,0.13966267180223002,0.14206290854798098,0.145011683083974,0.150937982836906,0.15095229280699698,0.14918088159085802,0.148143166061482,0.14642431759679,0.142702523600272,0.14130553040713098,0.143286931904394,0.15018325771854402,0.153899959385991,0.15597094140277198,0.15410458677188,0.14316800836821694,0.123334044414194,0.102634281665111,0.0904061239630497,0.0885715077534989,0.091215390244763,0.0965983934872204,0.097533847145666,0.0918250584562254,0.0793340565097479,0.0682657025511905,0.0640515825422471,0.06799086655145099,0.0699806180378903,0.0726007544371768,0.0719791926004227,0.0688123195175877,0.0631506829570094,0.0602662451884931,0.0599641203531302,0.0624366257856955,0.0578652188370905,0.0525446572003607,0.0485007091581989,0.0471040439170537,0.0480103547764648,0.0525396790997471,0.0598251412637216,0.0681697810589631,0.0719147388005818,0.0747476337946511,0.0775849669572168,0.0779570982417278,0.0745422176204023,0.0690881839094178,0.06148951423497,0.0510288999008859,0.0406485173431075,0.0333970478456296,0.0288518049203072,0.0261957231571175,0.0271616940669687,0.0321823715024986,0.0378150078765255,0.0400858624027611,0.042808351348483,0.0452127632035273,0.0457278283159091,0.0423387005825318,0.0395571381843713,0.0392708017947934,0.039403469228918,0.0378250214214476,0.0393099051362088,0.0427841206183731,0.0448900030738624,0.0426490587641474,0.0417131421294977,0.0422052649411161,0.0451999756815109,0.0489583344949289,0.0540046047333001,0.0577092589303195,0.0562275825274989,0.0514386893428477,0.0472469414445752,0.0454294928508352,0.0484148137949613,0.052427539418300986,0.0573530336851733,0.061459079498658,0.0638203340770499,0.0674763288804927,0.0746507525359313,0.0857620237130765,0.09460762596731402,0.0999334298546431,0.104108388361924,0.102943769161871,0.0980919796532028,0.0946306333848153,0.0966372782900276,0.10329387221269197,0.110940611590552,0.122342850725796,0.138284547222525,0.15301846354729698,0.167722875596603,0.18646512567676604,0.210709784029966,0.23708118120216695,0.26278910728223603,0.28528954710724297,0.305772335377009,0.322139076219465,0.334153183243156,0.34674629163235904,0.361996292215736,0.376516983314567,0.386564135289448,0.392675737267265,0.3973183043199179,0.39738552509891,0.3912108758685801,0.385241331612308,0.378827947617772,0.370499625968192,0.359189741393359,0.351277764232366,0.346165073114066,0.342459435876146,0.338493196357269,0.33852355248153804,0.33379374825999103,0.32325280577967896,0.30752290163604995,0.290853465441579,0.275033835419213,0.264677939808905,0.25908961867624103,0.258541805756381,0.25333521540437803,0.24279738868204695,0.227951233362307,0.209440718031242,0.18933499363814105,0.17089515163442298,0.15611379109219595,0.142841523077818,0.128573248427876,0.116741906847781,0.109992161647757,0.105503528885245,0.0974538142477998,0.0876124527913734,0.0782247806885421,0.0643960935158193,0.0486260920713227,0.0368392338842476,0.0294829553354537,0.0245811892061325,0.019475163724708,0.0183644227219605,0.0206549039665329,0.0216533722231591,0.0217681910258603,0.0230112124966897,0.0214129546333562,0.0186295207990866,0.0182465983882962,0.020735426837236,0.0252125592178966,0.029557195614206,0.0322428005855625,0.0354662874908851,0.0348459935506485,0.0311374588311689,0.0255248161988866,0.0184236095226738,0.0121520177270991,0.0067604471930615105,0.0044341181978648295,0.00923335821685269,0.017442004244038998,0.024395696550580003,0.0259064612328127,0.0229851180620691,0.015949126164405,0.00561620937787456,-0.00194922702629727,-0.0047578394497574394,-0.00213231978884154,0.00254165387568743,0.0066403417423398295,0.0103698535331556,0.0126042489245502,0.0130519275748482,0.0146768502707582,0.013592199785314,0.0138227870460751,0.0149828903492408,0.0171956180220939,0.020762738799197,0.0236446767568841,0.0253063304293515,0.0263205590558987,0.0235321966325633,0.0216748608098317,0.0198397980980841,0.0194044492867222,0.0198455468304149,0.0179679955070031,0.0163250656061745,0.0149154565580143,0.0131850942779346,0.0126993466393263,0.0109338655776478,0.009275662715946929,0.0065982891244462894,0.00215068307628246,-0.00047733055080618396,-0.00125075556388285,3.2794413878836e-05,0.0027298444621767,0.00449947873370408,0.00463361711421307,0.0029084999964844,0.0015052735111523,0.00145800727171985,0.00325248521047504,0.00593037449777529,0.0096345233680763,0.0131222357981065,0.0147806099267416,0.0137820064364214,0.0135601883324234,0.0103782613854233,0.00843219904898833,0.00851598771157873,0.0132427427023518,0.0204891110290085,0.0269293772419421,0.0288366360020132,0.026269206696848,0.0167666181961841,0.0119465560686247,0.0145886564979164,0.0252132928443724,0.0379340896604479,0.0466980866764865,0.0480322842850657,0.0417446513618729,0.0328834050420959,0.0303682858399553,0.0374502363238657,0.0507266981057655,0.064323182823237,0.0739043707715989,0.0789938261335347,0.0795172240268108,0.0782201909109544,0.0764639034224742,0.0765253541604656,0.0745268718130738,0.07368032835601597,0.0750881066706401,0.0785764997477382,0.0855007741468776,0.0968357602657763,0.110093790728779,0.12423643187454303,0.140520048776578,0.164338088175736,0.191516330017234,0.217974266584426,0.246770122725348,0.27300247364885605,0.28844702498894204,0.29087491678848304,0.2841031867436369,0.268575959434844,0.24272851924881,0.211984653371091,0.18641834083594894,0.168033648691108,0.155086198856346,0.144629802713341,0.14015062786067,0.136447709694081,0.12880224726865,0.121156971369792,0.115390600661304,0.11457305303124303,0.115069939602282,0.111591741086969,0.113641588806651,0.113403255498314,0.10970957070365,0.108177731331804,0.104964336395041,0.099587760155218,0.0911131419153036,0.0794326146089513,0.0716476493335211,0.0647463082217811,0.0647312896055,0.0736579756973796,0.0870155929330682,0.0975242488502575,0.104782625229506,0.106813741219545,0.101525745273274,0.0942513440751199,0.088581066194527,0.0878321599765295,0.0942896543370465,0.102331526680895,0.113922399242981,0.124818907447675,0.130328419653983,0.132351920873515,0.129568215120926,0.12479719124433,0.120442738655737,0.117331946216587,0.118853118516606,0.12237752731269,0.126541502148032,0.130632806782851,0.134328260070399,0.13779222024888002,0.141604840331865,0.146487598625622,0.150493164161345,0.155392050597565,0.159570432959836,0.162331695783562,0.161304171205056,0.158003931114712,0.155191959557686,0.151299565446219,0.14549999748828502,0.144270462543632,0.145678338599943,0.147879443886061,0.144413160621896,0.140508242586729,0.135887249465343,0.127809438584979,0.121669179619329,0.121113103394453,0.124365775184392,0.126956824900539,0.12641393071770698,0.124794710157125,0.11816348250841198,0.109433987002289,0.104708728880292,0.10332231152396,0.102824106198641,0.101184090656301,0.10283547171908397,0.103293127278115,0.102937178102297,0.102981223071807,0.101600789977911,0.0952732706892089,0.0818819173664534,0.0645735828455248,0.0508227359726565,0.0400646004753495,0.0371588067703097,0.040996962190658,0.0476766089086774,0.0522588837210856,0.0540285120131666,0.0537756796585106,0.0519668533467804,0.048084067901246,0.045238822182069004,0.0415861607952098,0.0359141971138712,0.0285051929101033,0.0242407310539081,0.0248433883604292,0.0274878072362006,0.0307086956355657,0.0350149942598259,0.0353215174647312,0.0314338603658543,0.0252591936836867,0.0199793638458125,0.0186422023412612,0.0206411912230673,0.0253018365995664,0.0316077537958668,0.0364475295439857,0.0402389700170183,0.0414006217004959,0.0386606746437092,0.0370464328500915,0.0378934876043817,0.0378832156456519,0.0369037826643948,0.0358631284496845,0.035454526452003,0.0304752421149745,0.0204861649689205,0.0129499553860175,0.008121381126299959,0.00328509518638868,0.00411637815996747,0.0109655888122604,0.0219191503213853,0.0296785446143537,0.0338179301038808,0.0370227595546246,0.0349000207162151,0.0301566144410566,0.0281237738961843,0.0262533232463993,0.0244063118232731,0.0215904370860753,0.0216202712633432,0.0238806921831468,0.0234166496845556,0.0237075705925734,0.0275922763346081,0.0293198224386842,0.0292891830234346,0.0290628665382936,0.0327624838745734,0.0344236420977844,0.0310521559598168,0.0249404055220815,0.0200171262771637,0.0121508070911333,0.00581496328665988,0.00420508055575461,0.00921113391856115,0.0138126375467497,0.0184229045305613,0.0232020264595735,0.0265113696640313,0.0277239603931074,0.0294726746483275,0.0313426940372452,0.0320471126964056,0.0292791320928081,0.0252324369537534,0.0220128592571777,0.0186223594680773,0.0166947387460669,0.0171685821965213,0.0178187227890353,0.0178077604615467,0.0187535089895967,0.016030800558224,0.0128486047161407,0.00835387882249377,0.0021209207529204396,-0.0020618025354277396,-0.0034794231492841607,-0.000298482074233895,0.00885284756184157,0.015006270438338997,0.0224263463679526,0.0268988972501608,0.0257330896600209,0.0237105820115082,0.0220785999281546,0.0196330827881578,0.0176644958025471,0.0145102022343177,0.0146486636532307,0.0143136657094442
